NAME	NES_2H	FDR_2H	NES_6H	FDR_6H	NES_24H	FDR_24H
GOBP_NEGATIVE_REGULATION_OF_THYMOCYTE_APOPTOTIC_PROCESS	1.1036168	0.90846	1.1481354	0.93435395	-0.87048054	1.0
GOBP_ANTEROGRADE_AXONAL_PROTEIN_TRANSPORT	1.1033921	0.90856445	-1.6134226	0.87201226	-1.3348998	0.92811316
GOBP_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	1.1028659	0.90971035	1.324542	0.95573163	-1.2643135	1.0
GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_DIFFERENTIATION	1.1024587	0.910454	1.0978124	0.9396567	0.65008515	0.98767406
GOBP_REGULATION_OF_PROTEIN_KINASE_A_SIGNALING	1.102335	0.91022646	0.61231756	0.994677	0.9358042	0.9245766
GOBP_NEGATIVE_REGULATION_OF_MOLECULAR_FUNCTION	1.1020371	0.9105785	1.073238	0.94163996	0.9163057	0.9328496
GOBP_NEGATIVE_REGULATION_OF_AXON_EXTENSION_INVOLVED_IN_AXON_GUIDANCE	1.1016419	0.9112602	-1.3491664	0.95369613	1.3111603	0.7928448
GOBP_POSITIVE_REGULATION_OF_HETEROTYPIC_CELL_CELL_ADHESION	1.1014923	0.91111064	-1.0062809	0.989054	-1.1799912	1.0
GOBP_AMINO_ACID_SALVAGE	1.1014074	0.9107485	1.0071735	0.96801376	0.8154184	0.9587147
GOBP_REGULATION_OF_CARBOHYDRATE_BIOSYNTHETIC_PROCESS	1.1013316	0.91035134	1.4254586	0.98827666	1.252426	0.8024693
GOBP_LYMPHOCYTE_APOPTOTIC_PROCESS	1.1011999	0.9101513	1.1039122	0.9389072	0.9757568	0.9223853
GOBP_POSITIVE_REGULATION_OF_HISTONE_ACETYLATION	1.1010182	0.91011876	1.2377709	0.94102144	0.88374084	0.9420775
GOBP_PRIMARY_MIRNA_PROCESSING	1.1008097	0.91017985	1.2964717	0.9390136	0.75953144	0.96899873
GOBP_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	1.1003876	0.9109541	1.2815632	0.9406597	1.4177797	0.77988744
GOBP_THYROID_HORMONE_MEDIATED_SIGNALING_PATHWAY	1.1002893	0.91064286	-0.74536127	0.98961675	-1.1240764	1.0
GOBP_NEGATIVE_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION	1.1002836	0.9100161	1.0526954	0.9527274	0.5031067	0.99605036
GOBP_POSITIVE_REGULATION_OF_ALCOHOL_BIOSYNTHETIC_PROCESS	1.0998594	0.9108068	1.2097752	0.93327236	1.2600838	0.7982012
GOBP_CGMP_MEDIATED_SIGNALING	1.099731	0.9105968	-0.49085099	1.0	-0.8081176	1.0
GOBP_XENOBIOTIC_EXPORT_FROM_CELL	1.0996889	0.91009897	-1.304435	0.9543902	1.2354816	0.7977107
GOBP_LIPID_OXIDATION	1.0994767	0.91017556	1.2420642	0.931574	-0.95696265	1.0
GOBP_REGULATION_OF_FOLLICLE_STIMULATING_HORMONE_SECRETION	1.0994555	0.9096019	-0.81469315	1.0	0.7030014	0.9784352
GOBP_NEURONAL_STEM_CELL_POPULATION_MAINTENANCE	1.0992857	0.9095289	-0.6841863	0.99587405	-0.636914	1.0
GOBP_ADAPTIVE_IMMUNE_RESPONSE	1.0992191	0.90911156	0.99784654	0.9696179	-0.9287416	1.0
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_ANTIGEN	1.0991915	0.90856475	1.1615173	0.92672455	-0.9181519	1.0
GOBP_REGULATION_OF_SODIUM_ION_TRANSPORT	1.0988002	0.9092486	0.9403162	0.9731253	-0.98384434	1.0
GOBP_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR	1.0985123	0.9095847	0.8578893	0.97682625	-0.41993636	1.0
GOBP_CELLULAR_RESPONSE_TO_ESTRADIOL_STIMULUS	1.0983166	0.90961736	-1.0181288	0.9905827	0.7915228	0.9688744
GOBP_CELLULAR_RESPONSE_TO_LEUCINE_STARVATION	1.0983142	0.9089862	-1.0514301	0.9829902	1.147617	0.85505456
GOBP_LEPTOTENE	1.097912	0.90969294	0.5485531	0.9960085	1.1079506	0.8791639
GOBP_PEPTIDYL_LYSINE_TRIMETHYLATION	1.097557	0.9102352	-0.6153688	0.9944186	-0.5427109	1.0
GOBP_LEFT_VENTRICULAR_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS	1.0975173	0.90973186	-0.8091157	1.0	0.7016838	0.9781939
GOBP_LUNG_LOBE_DEVELOPMENT	1.097273	0.90992033	0.9708543	0.9681394	-0.7757235	1.0
GOBP_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_ACTIVITY	1.0972145	0.9094778	-0.7319432	0.9862191	0.74435574	0.9747662
GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_BETA_OXIDATION	1.0971807	0.9089526	1.3051596	0.9348376	0.89697033	0.9417129
GOBP_NEGATIVE_REGULATION_OF_ISOTYPE_SWITCHING	1.0970298	0.90882564	0.96375984	0.96786827	-0.9049856	1.0
GOBP_CALCIUM_ION_IMPORT_INTO_SARCOPLASMIC_RETICULUM	1.0969962	0.90829843	1.1240555	0.9356778	1.1976662	0.8224874
GOBP_LYMPHOCYTE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	1.0969285	0.9078946	0.9411222	0.97408503	-0.73378664	1.0
GOBP_POSITIVE_REGULATION_OF_HEPATOCYTE_PROLIFERATION	1.0969094	0.9073263	1.066434	0.9400104	-1.0509945	1.0
GOBP_TRANSLATIONAL_TERMINATION	1.0964631	0.90816766	-0.4692336	1.0	-1.5094154	0.7395605
GOBP_REGULATION_OF_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION	1.0961854	0.9084749	1.0529175	0.9537164	-0.9577508	1.0
GOBP_REGULATION_OF_LUTEINIZING_HORMONE_SECRETION	1.0960624	0.90825754	-0.8119649	1.0	0.6993491	0.977342
GOBP_ATRIOVENTRICULAR_VALVE_FORMATION	1.0956632	0.90896136	-0.8115843	1.0	0.7003964	0.9775486
GOBP_MATURE_B_CELL_DIFFERENTIATION	1.0955299	0.90877825	0.7494996	0.9832633	1.7074683	1.0
GOBP_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	1.0954685	0.9083536	-1.0103939	0.9917177	1.3322829	0.7758737
GOBP_MONOCARBOXYLIC_ACID_CATABOLIC_PROCESS	1.0954521	0.9077777	1.2893413	0.94073474	-0.8675214	1.0
GOBP_ATRIOVENTRICULAR_VALVE_DEVELOPMENT	1.0954102	0.9072847	-0.81540155	1.0	0.7052154	0.9776022
GOBP_NEGATIVE_REGULATION_OF_AMYLOID_FIBRIL_FORMATION	1.0953399	0.90688497	0.88925683	0.9734866	-0.5054617	1.0
GOBP_POSITIVE_REGULATION_OF_GONADOTROPIN_SECRETION	1.0948194	0.9079983	-0.8159075	1.0	0.7014608	0.9780924
GOBP_POSITIVE_REGULATION_OF_MUSCLE_CELL_APOPTOTIC_PROCESS	1.0941595	0.9095535	1.5151027	0.93321764	0.7881076	0.9692627
GOBP_RESPONSE_TO_HYDROXYUREA	1.0937283	0.91037923	1.026623	0.95832026	1.5876721	0.8372073
GOBP_ENDOCARDIAL_CELL_DIFFERENTIATION	1.0936207	0.9101116	-0.81479156	1.0	0.7056055	0.97786504
GOBP_MAINTENANCE_OF_CELL_POLARITY	1.0934703	0.90998197	0.46650347	0.998248	-0.6846071	1.0
GOBP_REGULATION_OF_GONADOTROPIN_SECRETION	1.0931809	0.91032594	-0.8151793	1.0	0.7010169	0.97753096
GOBP_REGULATION_OF_CATECHOLAMINE_METABOLIC_PROCESS	1.0931544	0.90978765	1.2915722	0.94301194	1.16132	0.8545932
GOBP_REGULATION_OF_MONOCYTE_DIFFERENTIATION	1.0931281	0.90924686	0.8309681	0.96878076	0.9623669	0.92591876
GOBP_AXON_EXTENSION_INVOLVED_IN_REGENERATION	1.0928149	0.90967065	-0.70073736	0.9936133	1.0761714	0.88568866
GOBP_NON_CANONICAL_WNT_SIGNALING_PATHWAY_VIA_JNK_CASCADE	1.0926223	0.90967464	1.203684	0.9262835	0.90682703	0.93698686
GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS	1.092563	0.90924567	1.1151688	0.93836325	1.0977191	0.88654184
GOBP_MESENCHYMAL_STEM_CELL_MAINTENANCE_INVOLVED_IN_NEPHRON_MORPHOGENESIS	1.0924569	0.9089768	-1.2796052	0.95690894	0.94109184	0.92503345
GOBP_POSITIVE_REGULATION_OF_RECEPTOR_INTERNALIZATION	1.0923645	0.9086575	0.8810228	0.97523654	0.82975554	0.9525
GOBP_POSITIVE_REGULATION_OF_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_CONTAINING_SIGNALING_PATHWAY	1.0919535	0.9093866	0.9478883	0.9750859	1.2366213	0.8002081
GOBP_RETINAL_BIPOLAR_NEURON_DIFFERENTIATION	1.0918715	0.9090375	1.0477391	0.9545984	0.9458967	0.9264955
GOBP_PERISTALSIS	1.0917435	0.90883934	-1.3075612	0.95156515	-0.94398403	1.0
GOBP_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY	1.091666	0.9084777	1.2985425	0.93769664	0.8898167	0.9408921
GOBP_POSITIVE_REGULATION_OF_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_CONTAINING_2_SIGNALING_PATHWAY	1.0915923	0.90809673	0.9476609	0.97394997	1.2324847	0.8023257
GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION	1.0914371	0.90798694	1.0431371	0.9565284	1.0436736	0.8991323
GOBP_PROGRAMMED_CELL_DEATH_INVOLVED_IN_CELL_DEVELOPMENT	1.0914098	0.90745425	1.113245	0.9330616	1.2275531	0.81039834
GOBP_METANEPHRIC_GLOMERULUS_DEVELOPMENT	1.0911474	0.90769804	-0.6965789	0.99488604	1.0778191	0.8869914
GOBP_ALDEHYDE_CATABOLIC_PROCESS	1.0910552	0.9073785	0.9221755	0.9760179	0.8573546	0.9422731
GOBP_TRANSCRIPTION_ELONGATION_BY_RNA_POLYMERASE_II	1.0907955	0.90761095	0.96861655	0.965468	-0.42548853	1.0
GOBP_NEGATIVE_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVITY	1.0907872	0.90701866	1.164454	0.92406297	-0.6901031	1.0
GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_CHOLINERGIC	1.0906699	0.9067835	1.0391526	0.96041536	-1.2161037	1.0
GOBP_SYNAPTIC_TRANSMISSION_CHOLINERGIC	1.0906438	0.9062532	1.0260518	0.95792216	-1.2077485	1.0
GOBP_XENOBIOTIC_DETOXIFICATION_BY_TRANSMEMBRANE_EXPORT_ACROSS_THE_PLASMA_MEMBRANE	1.0906053	0.9057669	-1.3021272	0.96001583	1.2361693	0.7999343
GOBP_BONE_MINERALIZATION	1.0899938	0.90715176	-0.73999405	0.98694414	0.62050307	0.98851025
GOBP_EMBRYO_DEVELOPMENT_ENDING_IN_BIRTH_OR_EGG_HATCHING	1.0895872	0.9078784	1.0617839	0.94483775	-0.9072692	1.0
GOBP_REGULATION_OF_SENSORY_PERCEPTION	1.0893652	0.90797955	1.2356446	0.9399101	1.375562	0.80614287
GOBP_POSITIVE_REGULATION_OF_CHOLESTEROL_EFFLUX	1.0893319	0.90747297	-0.5076271	1.0	-0.80470306	1.0
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_WOUNDING	1.0893005	0.9069639	0.9979543	0.97029287	1.6305593	0.81868124
GOBP_NEGATIVE_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION	1.0892504	0.90652275	-1.222347	0.96412706	-0.7334685	1.0
GOBP_POSITIVE_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS	1.0891726	0.9061607	1.0679252	0.93878293	-0.95984644	1.0
GOBP_REGULATION_OF_KERATINOCYTE_PROLIFERATION	1.0891329	0.90568244	1.3236467	0.94609165	1.335327	0.77096015
GOBP_LEUKOCYTE_HOMEOSTASIS	1.0890522	0.905332	1.2148807	0.9383759	1.1559657	0.85591877
GOBP_REGULATION_OF_RESPONSE_TO_OSMOTIC_STRESS	1.0887841	0.90559363	-1.6015466	0.9508675	-1.3576654	0.9183972
GOBP_ALPHA_BETA_T_CELL_ACTIVATION	1.088649	0.9054209	1.0172589	0.96389467	-0.9475492	1.0
GOBP_POSITIVE_REGULATION_OF_PEROXISOME_PROLIFERATOR_ACTIVATED_RECEPTOR_SIGNALING_PATHWAY	1.0884107	0.90559494	1.0011513	0.96720845	0.9828124	0.9175682
GOBP_ACETATE_ESTER_METABOLIC_PROCESS	1.0880096	0.90628314	1.1087942	0.9378631	0.9433399	0.92509896
GOBP_NEGATIVE_REGULATION_OF_EXECUTION_PHASE_OF_APOPTOSIS	1.0879391	0.9059078	1.2465615	0.93976074	0.7696637	0.97155267
GOBP_RESPONSE_TO_NITROSATIVE_STRESS	1.0875642	0.90653837	1.1710048	0.9257126	1.4363289	0.7762736
GOBP_SUBSTRATE_DEPENDENT_CELL_MIGRATION_CELL_ATTACHMENT_TO_SUBSTRATE	1.0874938	0.9061601	0.70349705	0.9936347	0.6184137	0.98755574
GOBP_REGULATION_OF_DEOXYRIBONUCLEASE_ACTIVITY	1.0871415	0.90670305	0.6054027	0.99439937	0.8397294	0.9491855
GOBP_NEGATIVE_REGULATION_OF_FATTY_ACID_TRANSPORT	1.0868123	0.9071821	1.3654853	0.94435287	0.91537076	0.93428177
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION	1.0866951	0.90695655	-0.901213	0.9951623	-0.81106615	1.0
GOBP_PRIMARY_NEURAL_TUBE_FORMATION	1.086656	0.9064726	0.82833046	0.9696843	-0.85391366	1.0
GOBP_NEGATIVE_REGULATION_OF_REGULATORY_T_CELL_DIFFERENTIATION	1.0865046	0.9063631	1.1373581	0.93652505	1.1887511	0.83429444
GOBP_CELLULAR_RESPONSE_TO_LIGHT_STIMULUS	1.0859798	0.9074706	1.2695723	0.9262023	1.1969956	0.822206
GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY_PLANAR_CELL_POLARITY_PATHWAY	1.0858951	0.90714467	0.5684124	0.997181	1.5248253	0.7956172
GOBP_DEADENYLATION_INDEPENDENT_DECAPPING_OF_NUCLEAR_TRANSCRIBED_MRNA	1.0857147	0.9071232	1.277463	0.93785733	0.9457089	0.92590266
GOBP_EMBRYONIC_SKELETAL_SYSTEM_DEVELOPMENT	1.085586	0.90692943	-0.9239905	0.9880914	-0.9302993	1.0
GOBP_POSITIVE_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	1.0852647	0.9073532	-1.2045572	0.9519077	-1.2776831	1.0
GOBP_BASOPHIL_ACTIVATION	1.0850238	0.907526	1.2744266	0.92682	1.2869062	0.7954659
GOBP_BRONCHIOLE_DEVELOPMENT	1.0849167	0.90725714	1.2131958	0.93788457	-0.9942867	1.0
GOBP_REGULATION_OF_TRIGLYCERIDE_METABOLIC_PROCESS	1.0845662	0.9077908	1.0624995	0.94487137	1.4322007	0.7690036
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_CHEMOTAXIS	1.084518	0.90734506	1.1311766	0.9375191	1.1869103	0.83549833
GOBP_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION	1.0844554	0.90694064	-0.8798124	0.99802727	-0.8680497	1.0
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_WOUND_HEALING	1.0843799	0.9065848	1.3167732	0.9430253	0.61260146	0.9891261
GOBP_MONOATOMIC_ION_HOMEOSTASIS	1.0843284	0.9061447	-0.9842701	0.98617494	-0.90539956	1.0
GOBP_HETEROTYPIC_CELL_CELL_ADHESION	1.0840852	0.90632606	-0.5352002	0.9996208	-0.87395346	1.0
GOBP_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_RESULTING_IN_TRANSCRIPTION	1.0837014	0.9069653	0.8118647	0.97685194	-1.0435202	1.0
GOBP_DERMATAN_SULFATE_CATABOLIC_PROCESS	1.0835125	0.9069799	-0.8357104	1.0	1.2421598	0.801747
GOBP_EOSINOPHIL_MIGRATION	1.0830135	0.9079866	0.9936885	0.9704847	-0.7072076	1.0
GOBP_DENDRITIC_CELL_ANTIGEN_PROCESSING_AND_PRESENTATION	1.0827953	0.90809774	1.037256	0.95908487	-1.1382458	1.0
GOBP_REGULATION_OF_LIPID_CATABOLIC_PROCESS	1.0825486	0.9083083	1.2542979	0.9273219	-0.7422006	1.0
GOBP_PYRIMIDINE_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	1.0822521	0.908663	0.9137791	0.9747874	-0.61390835	1.0
GOBP_PRO_B_CELL_DIFFERENTIATION	1.0820386	0.908767	1.1824167	0.91568404	-0.4553582	0.9998084
GOBP_NEGATIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS	1.0819932	0.9083154	1.5853386	1.0	1.4098382	0.77452195
GOBP_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS	1.0817748	0.9084174	-1.0218797	0.99329126	-1.2495601	1.0
GOBP_VACUOLAR_ACIDIFICATION	1.081768	0.9078413	-1.1054535	0.9659422	-1.2868426	1.0
GOBP_AGGRESSIVE_BEHAVIOR	1.0817574	0.90727544	0.7987543	0.9856215	-0.91263384	1.0
GOBP_DERMATAN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS	1.081731	0.90676194	-0.8287794	1.0	1.2436762	0.7998296
GOBP_REGULATION_OF_GLYCOGEN_STARCH_SYNTHASE_ACTIVITY	1.0817177	0.90620685	-1.319675	0.9385177	-1.3643113	0.9071752
GOBP_RESPONSE_TO_INTERFERON_ALPHA	1.0814534	0.90647894	-0.83821857	1.0	-1.2833755	0.998208
GOBP_REGULATION_OF_LYMPHOCYTE_CHEMOTAXIS	1.0814245	0.90597224	-1.2094811	0.9555045	-0.95167315	1.0
GOBP_DERMATAN_SULFATE_METABOLIC_PROCESS	1.0813336	0.90566707	-0.83075005	1.0	1.2361969	0.8008209
GOBP_BEHAVIORAL_RESPONSE_TO_ETHANOL	1.0812545	0.905324	0.60262537	0.9941086	-0.63733447	1.0
GOBP_REGULATION_OF_IMMUNOLOGICAL_SYNAPSE_FORMATION	1.0810367	0.9054245	0.9947478	0.9704479	-0.7089309	1.0
GOBP_CALCIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	1.0809693	0.9050465	-0.76283175	0.9920905	-0.9270732	1.0
GOBP_POSITIVE_REGULATION_OF_MONOCYTE_DIFFERENTIATION	1.0808748	0.90474874	-0.8053287	1.0	-0.8686189	1.0
GOBP_POSITIVE_REGULATION_OF_AUTOPHAGOSOME_MATURATION	1.0807375	0.9045952	-0.70467395	0.99530995	-1.2822436	1.0
GOBP_REGULATION_OF_T_CELL_ACTIVATION	1.0804342	0.904974	0.9560227	0.97233284	-0.9139236	1.0
GOBP_MESENCHYMAL_CELL_PROLIFERATION_INVOLVED_IN_LUNG_DEVELOPMENT	1.080392	0.9045156	0.58514845	0.9963576	0.811452	0.95877963
GOBP_PHOSPHATIDYLINOSITOL_METABOLIC_PROCESS	1.0802845	0.9042803	1.118714	0.93675405	1.3004575	0.7963137
GOBP_CEREBELLAR_GRANULAR_LAYER_FORMATION	1.0800538	0.90443015	1.2102137	0.9323205	0.95957124	0.925533
GOBP_REGULATION_OF_PROTEIN_K63_LINKED_UBIQUITINATION	1.0800225	0.9039435	1.2441701	0.93046653	-0.5926743	1.0
GOBP_SKELETAL_SYSTEM_DEVELOPMENT	1.079775	0.90415394	-1.0227623	0.99267435	-1.0842823	1.0
GOBP_CYTOPLASMIC_TRANSLATION	1.079745	0.90365875	0.8620111	0.97767645	-0.8090204	1.0
GOBP_NEGATIVE_REGULATION_OF_ALKALINE_PHOSPHATASE_ACTIVITY	1.0796206	0.9034684	-1.2664983	0.96804434	1.1834978	0.83696175
GOBP_POSITIVE_REGULATION_OF_GLYCOGEN_STARCH_SYNTHASE_ACTIVITY	1.078208	0.9074109	-1.3225582	0.93519866	-1.360999	0.9113662
GOBP_CELL_CYCLE_PHASE	1.0779192	0.9077357	0.3884335	1.0	1.655235	0.8913467
GOBP_NEGATIVE_REGULATION_OF_MYOTUBE_DIFFERENTIATION	1.077703	0.9078358	-0.6145853	0.9946148	0.771532	0.9723925
GOBP_SERINE_PHOSPHORYLATION_OF_STAT_PROTEIN	1.0774584	0.9080397	1.3965348	0.9647126	-0.76855636	1.0
GOBP_EMBRYO_DEVELOPMENT	1.0774137	0.907595	1.0099587	0.9671177	-1.015845	1.0
GOBP_CAVEOLA_ASSEMBLY	1.0772163	0.90763634	1.1093391	0.93796897	1.0890659	0.88809836
GOBP_PEPTIDYL_GLUTAMIC_ACID_MODIFICATION	1.0771341	0.90730757	1.1596745	0.9283011	1.0365627	0.8989982
GOBP_OUTER_EAR_MORPHOGENESIS	1.0770057	0.90713173	1.3281828	0.9588293	1.5454093	0.7717806
GOBP_DEPHOSPHORYLATION	1.076876	0.90695983	0.8550452	0.9756053	-0.862389	1.0
GOBP_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS	1.0768034	0.906598	0.8616644	0.9776422	-0.6539921	1.0
GOBP_TRNA_PROCESSING	1.0765939	0.906678	-0.8830383	0.9986265	-1.2158415	1.0
GOBP_CHONDROCYTE_DIFFERENTIATION	1.0763019	0.9070204	1.0436337	0.9566585	-0.772389	1.0
GOBP_PHENOL_CONTAINING_COMPOUND_METABOLIC_PROCESS	1.0760399	0.9072731	1.1940464	0.9250982	1.0501423	0.89675343
GOBP_VERY_LOW_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE	1.0758306	0.90735024	0.5919428	0.99623567	0.944906	0.9261712
GOBP_POSITIVE_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS	1.0757676	0.9069751	1.2027472	0.9274944	0.90149164	0.94066185
GOBP_EOSINOPHIL_CHEMOTAXIS	1.075457	0.9073775	0.99093926	0.9713227	-0.7049005	1.0
GOBP_MONOCYTE_DIFFERENTIATION	1.0747824	0.90894395	0.8421152	0.9721107	-0.5207207	1.0
GOBP_NEGATIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS	1.0744632	0.9093793	1.5273006	0.9416343	1.1214842	0.8704325
GOBP_REGULATION_OF_INHIBITORY_SYNAPSE_ASSEMBLY	1.0740848	0.9099904	-1.2739693	0.9601648	1.1789472	0.8448216
GOBP_GERM_LINE_STEM_CELL_POPULATION_MAINTENANCE	1.0740026	0.90966696	1.1902547	0.9197006	0.71078724	0.9777942
GOBP_MULTICELLULAR_ORGANISM_GROWTH	1.0738655	0.9095066	0.99225277	0.970595	-1.2484708	1.0
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION	1.0737205	0.90938133	1.3743647	0.9377995	0.9465407	0.9275825
GOBP_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	1.0730606	0.910886	1.0321511	0.9588571	-0.78499436	1.0
GOBP_REGULATION_OF_SMOOTH_MUSCLE_CELL_DIFFERENTIATION	1.0730507	0.91033113	0.8591175	0.97692317	0.6447765	0.98588324
GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_SIGNALING_PATHWAY	1.0730313	0.90980715	-0.9275527	0.98519236	-0.82744473	1.0
GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME_TELOMERIC_REGION	1.0728067	0.90993464	0.66458	0.9927292	-0.6125237	1.0
GOBP_HISTONE_H2A_ACETYLATION	1.0725971	0.9100115	0.8456954	0.9733978	-1.1052119	1.0
GOBP_REGULATION_OF_CELL_ACTIVATION	1.0724262	0.9099853	0.98543763	0.97067577	-0.7989972	1.0
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION	1.0716811	0.91175467	-0.70152897	0.99374986	-0.6648908	1.0
GOBP_NEGATIVE_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY	1.0715138	0.9117026	-0.9482048	0.9915825	1.0982516	0.8863894
GOBP_CELLULAR_RESPONSE_TO_STRESS	1.070683	0.91376084	1.1073635	0.9381723	-0.935534	1.0
GOBP_DIENCEPHALON_DEVELOPMENT	1.0706592	0.9132512	-1.1588751	0.9367225	-0.76538074	1.0
GOBP_RECEPTOR_MEDIATED_ENDOCYTOSIS_OF_VIRUS_BY_HOST_CELL	1.0705595	0.9129827	0.54802096	0.9959681	1.0851917	0.8929968
GOBP_BLASTODERM_SEGMENTATION	1.0704305	0.9128086	0.85761946	0.9766429	0.4848023	0.9980959
GOBP_REGULATION_OF_MITOCHONDRIAL_GENE_EXPRESSION	1.0704206	0.91225827	0.7309425	0.9851708	-1.3345183	0.9287254
GOBP_MIDDLE_EAR_MORPHOGENESIS	1.0691999	0.91556543	1.1267488	0.9344156	1.1000458	0.8846553
GOBP_REGULATION_OF_NEURON_MIGRATION	1.0691214	0.91523045	-0.7961654	1.0	-0.9805738	1.0
GOBP_HEART_FORMATION	1.0687981	0.91567105	0.67141914	0.9923608	-0.558051	1.0
GOBP_EMBRYONIC_CRANIAL_SKELETON_MORPHOGENESIS	1.0684394	0.91621256	-0.5647772	0.9988311	0.89409643	0.9390328
GOBP_COMPLEMENT_ACTIVATION_CLASSICAL_PATHWAY	1.0683706	0.9158493	-1.2077775	0.951152	-1.2297975	1.0
GOBP_COENZYME_A_CATABOLIC_PROCESS	1.0682907	0.9155218	0.8815242	0.9756627	0.8705341	0.9436486
GOBP_NEGATIVE_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION	1.0680468	0.91571176	-0.82682836	1.0	-0.8736414	1.0
GOBP_MIRNA_METABOLIC_PROCESS	1.0673096	0.9174519	0.96884626	0.9653153	-0.86701053	1.0
GOBP_ER_ASSOCIATED_MISFOLDED_PROTEIN_CATABOLIC_PROCESS	1.067279	0.9169716	1.393277	0.9654556	-0.9936934	1.0
GOBP_EMBRYONIC_NEUROCRANIUM_MORPHOGENESIS	1.0671813	0.916708	0.865286	0.9762366	-0.81856483	1.0
GOBP_NEGATIVE_REGULATION_OF_T_CELL_APOPTOTIC_PROCESS	1.066814	0.9172836	1.106748	0.9363941	0.99174875	0.91204613
GOBP_MYOBLAST_PROLIFERATION	1.0663317	0.9182221	-1.6849904	1.0	-1.2563183	1.0
GOBP_REGULATION_OF_ELECTRON_TRANSFER_ACTIVITY	1.0662358	0.9179379	0.88654333	0.9751599	-1.0228136	1.0
GOBP_REGULATION_OF_CELL_KILLING	1.066188	0.9175061	0.81178457	0.97665995	-0.7199547	1.0
GOBP_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS	1.0660843	0.91725	0.8665237	0.9787991	-0.6535191	1.0
GOBP_REGULATION_OF_NEUTROPHIL_EXTRAVASATION	1.0658504	0.9174027	1.0419497	0.95847595	1.2714255	0.7930691
GOBP_NEGATIVE_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION	1.0657275	0.91720533	0.9447064	0.97322977	-1.4255835	0.7917773
GOBP_PROTEIN_PROCESSING_INVOLVED_IN_PROTEIN_TARGETING_TO_MITOCHONDRION	1.0656278	0.91693896	-1.0932746	0.97143996	-0.7923692	1.0
GOBP_VIRION_ASSEMBLY	1.0655586	0.91657937	-0.5604839	0.9985347	-0.6466923	1.0
